prolificId,taskId,dataset,taskPrompt,taskDifficulty,taskType,userDriven,orig_group,group,accuracy,time,confidence,difficulty
5e874ce2a6b352069eae0aa2,26,out_easy_task_4,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",easy,outlier,supported,easy_supported_outlier_linear,easy_outlier_linear,0.75,16.619,4,3
5e874ce2a6b352069eae0aa2,29,out_med_task_1,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",medium,outlier,supported,medium_supported_outlier_cluster,medium_outlier_cluster,0.7142857142857143,20.055,1,1
5e874ce2a6b352069eae0aa2,30,out_med_task_2,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",medium,outlier,manual,medium_manual_outlier_cluster,medium_outlier_cluster,0.875,13.275,1,1
5e874ce2a6b352069eae0aa2,31,out_med_task_3,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",medium,outlier,supported,medium_supported_outlier_linear,medium_outlier_linear,0.75,17.27,1,2
5e874ce2a6b352069eae0aa2,32,out_med_task_4,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",medium,outlier,manual,medium_manual_outlier_linear,medium_outlier_linear,0.7142857142857143,19.757,2,1
5e874ce2a6b352069eae0aa2,35,out_hard_task_1,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",hard,outlier,supported,hard_supported_outlier_cluster,hard_outlier_cluster,0.5882352941176471,33.346,2,2
5e874ce2a6b352069eae0aa2,36,out_hard_task_2,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",hard,outlier,manual,hard_manual_outlier_cluster,hard_outlier_cluster,0.8,17.556,3,2
5e874ce2a6b352069eae0aa2,41,sky_easy_task_1,"Select all the rooms that are optimal as a trade-off between distance and cost.||This dataset shows hotel rooms plotted as dots, with cost per night on the Y axis, and distance to the city center on the X axis. For example, select an expensive room if it has the shortest distance, or a room far from the center if it is cheap.",easy,skyline,manual,easy_manual_skyline,easy_skyline,0.8,11.159,3,2
5e874ce2a6b352069eae0aa2,42,sky_easy_task_2,"Select all the rooms that are optimal as a trade-off between distance and cost.||This dataset shows hotel rooms plotted as dots, with cost per night on the Y axis, and distance to the city center on the X axis. For example, select an expensive room if it has the shortest distance, or a room far from the center if it is cheap.",easy,skyline,supported,easy_supported_skyline,easy_skyline,1,17.768,3,2
5e874ce2a6b352069eae0aa2,44,sky_med_task_1,"Select all the rooms that are optimal as a trade-off between distance and cost.||This dataset shows hotel rooms plotted as dots, with cost per night on the Y axis, and distance to the city center on the X axis. For example, select an expensive room if it has the shortest distance, or a room far from the center if it is cheap.",medium,skyline,supported,medium_supported_skyline,medium_skyline,1,18.422,1,2
5e874ce2a6b352069eae0aa2,45,sky_med_task_2,"Select all the rooms that are optimal as a trade-off between distance and cost.||This dataset shows hotel rooms plotted as dots, with cost per night on the Y axis, and distance to the city center on the X axis. For example, select an expensive room if it has the shortest distance, or a room far from the center if it is cheap.",medium,skyline,manual,medium_manual_skyline,medium_skyline,0.6,18.553,2,1
5e874ce2a6b352069eae0aa2,47,sky_hard_task_1,"Select all the rooms that are optimal as a trade-off between distance and cost.||This dataset shows hotel rooms plotted as dots, with cost per night on the Y axis, and distance to the city center on the X axis. For example, select an expensive room if it has the shortest distance, or a room far from the center if it is cheap.",hard,skyline,supported,hard_supported_skyline,hard_skyline,0.8571428571428572,15.468,3,2
5e874ce2a6b352069eae0aa2,48,sky_hard_task_2,"Select all the rooms that are optimal as a trade-off between distance and cost.||This dataset shows hotel rooms plotted as dots, with cost per night on the Y axis, and distance to the city center on the X axis. For example, select an expensive room if it has the shortest distance, or a room far from the center if it is cheap.",hard,skyline,manual,hard_manual_skyline,hard_skyline,1,20.569,3,2
5e874ce2a6b352069eae0aa2,50,lin_easy_task_1,Select all the points that are consistent with the major trend you see.,easy,linear regression,manual,easy_manual_linear regression,easy_linear regression,0.995,11.586,1,1
5e874ce2a6b352069eae0aa2,51,lin_easy_task_2,Select all the points that are consistent with the major trend you see.,easy,linear regression,supported,easy_supported_linear regression,easy_linear regression,1,22.332,1,2
5e874ce2a6b352069eae0aa2,53,lin_med_task_1,Select all the points that are consistent with the major trend you see.,medium,linear regression,manual,medium_manual_linear regression,medium_linear regression,0.9698492462311558,25.979,2,1
5e874ce2a6b352069eae0aa2,54,lin_med_task_2,Select all the points that are consistent with the major trend you see.,medium,linear regression,supported,medium_supported_linear regression,medium_linear regression,1,18.385,1,2
5e874ce2a6b352069eae0aa2,56,lin_hard_task_1,Select all the points that are consistent with the major trend you see.,hard,linear regression,supported,hard_supported_linear regression,hard_linear regression,0.9578947368421052,22.149,4,2
5e874ce2a6b352069eae0aa2,57,lin_hard_task_2,Select all the points that are consistent with the major trend you see.,hard,linear regression,manual,hard_manual_linear regression,hard_linear regression,0.9514563106796117,16.159,1,1
5e874ce2a6b352069eae0aa2,59,quad_easy_task_1,Select all the points that are consistent with the major trend you see.,easy,quadratic regression,manual,easy_manual_quadratic regression,easy_quadratic regression,1,25.159,1,1
5e874ce2a6b352069eae0aa2,60,quad_easy_task_2,Select all the points that are consistent with the major trend you see.,easy,quadratic regression,supported,easy_supported_quadratic regression,easy_quadratic regression,0.995,22.445,1,1
5e874ce2a6b352069eae0aa2,62,quad_med_task_1,Select all the points that are consistent with the major trend you see.,medium,quadratic regression,supported,medium_supported_quadratic regression,medium_quadratic regression,0.9613259668508287,23.906,3,1
5e874ce2a6b352069eae0aa2,63,quad_med_task_2,Select all the points that are consistent with the major trend you see.,medium,quadratic regression,manual,medium_manual_quadratic regression,medium_quadratic regression,0.9947916666666666,17.935,1,1
5e874ce2a6b352069eae0aa2,65,quad_hard_task_1,Select all the points that are consistent with the major trend you see.,hard,quadratic regression,supported,hard_supported_quadratic regression,hard_quadratic regression,0.9611111111111111,18.167,4,1
5e874ce2a6b352069eae0aa2,66,quad_hard_task_2,Select all the points that are consistent with the major trend you see.,hard,quadratic regression,manual,hard_manual_quadratic regression,hard_quadratic regression,0.868421052631579,42.013,3,2
5c671fb4d6c7500001a03501,1,cluster_easy_task_1,Select the points which belong to the cluster centered on the cross.,easy,cluster,supported,easy_supported_cluster,easy_cluster,1,19.889,1,1
5c671fb4d6c7500001a03501,2,cluster_easy_task_2,Select the points which belong to the cluster centered on the cross.,easy,cluster,manual,easy_manual_cluster,easy_cluster,1,15.342,1,1
5c671fb4d6c7500001a03501,4,cluster_med_task_1,Select the points which belong to the cluster centered on the cross.,medium,cluster,manual,medium_manual_cluster,medium_cluster,0.9344262295081968,21.367,2,2
5c671fb4d6c7500001a03501,5,cluster_med_task_2,Select the points which belong to the cluster centered on the cross.,medium,cluster,supported,medium_supported_cluster,medium_cluster,1,17.34,1,1
5c671fb4d6c7500001a03501,7,cluster_hard_task_1,Select the points which belong to the cluster centered on the cross.,hard,cluster,supported,hard_supported_cluster,hard_cluster,0.9661016949152542,41.19,1,2
5c671fb4d6c7500001a03501,8,cluster_hard_task_2,Select the points which belong to the cluster centered on the cross.,hard,cluster,manual,hard_manual_cluster,hard_cluster,0.7796610169491526,19.973,2,2
5c671fb4d6c7500001a03501,23,out_easy_task_1,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",easy,outlier,manual,easy_manual_outlier_cluster,easy_outlier_cluster,1,161.056,2,1
5c671fb4d6c7500001a03501,24,out_easy_task_2,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",easy,outlier,supported,easy_supported_outlier_cluster,easy_outlier_cluster,1,76.259,4,2
5c671fb4d6c7500001a03501,29,out_med_task_1,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",medium,outlier,manual,medium_manual_outlier_cluster,medium_outlier_cluster,1,15.628,2,2
5c671fb4d6c7500001a03501,30,out_med_task_2,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",medium,outlier,supported,medium_supported_outlier_cluster,medium_outlier_cluster,1,40.78,2,1
5c671fb4d6c7500001a03501,31,out_med_task_3,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",medium,outlier,manual,medium_manual_outlier_linear,medium_outlier_linear,0.8,26.806,2,2
5c671fb4d6c7500001a03501,32,out_med_task_4,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",medium,outlier,supported,medium_supported_outlier_linear,medium_outlier_linear,0.8571428571428572,26.767,2,1
5c671fb4d6c7500001a03501,35,out_hard_task_1,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",hard,outlier,manual,hard_manual_outlier_cluster,hard_outlier_cluster,1,23.009,2,2
5c671fb4d6c7500001a03501,36,out_hard_task_2,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",hard,outlier,supported,hard_supported_outlier_cluster,hard_outlier_cluster,0.92,29.403,2,2
5c671fb4d6c7500001a03501,37,out_hard_task_3,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",hard,outlier,manual,hard_manual_outlier_linear,hard_outlier_linear,1,16.247,1,1
5c671fb4d6c7500001a03501,38,out_hard_task_4,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",hard,outlier,supported,hard_supported_outlier_linear,hard_outlier_linear,1,58.932,3,4
5c671fb4d6c7500001a03501,41,sky_easy_task_1,"Select all the rooms that are optimal as a trade-off between distance and cost.||This dataset shows hotel rooms plotted as dots, with cost per night on the Y axis, and distance to the city center on the X axis. For example, select an expensive room if it has the shortest distance, or a room far from the center if it is cheap.",easy,skyline,supported,easy_supported_skyline,easy_skyline,0.8,29.088,2,3
5c671fb4d6c7500001a03501,42,sky_easy_task_2,"Select all the rooms that are optimal as a trade-off between distance and cost.||This dataset shows hotel rooms plotted as dots, with cost per night on the Y axis, and distance to the city center on the X axis. For example, select an expensive room if it has the shortest distance, or a room far from the center if it is cheap.",easy,skyline,manual,easy_manual_skyline,easy_skyline,1,62.986,3,2
5c671fb4d6c7500001a03501,44,sky_med_task_1,"Select all the rooms that are optimal as a trade-off between distance and cost.||This dataset shows hotel rooms plotted as dots, with cost per night on the Y axis, and distance to the city center on the X axis. For example, select an expensive room if it has the shortest distance, or a room far from the center if it is cheap.",medium,skyline,manual,medium_manual_skyline,medium_skyline,1,39.851,1,3
5c671fb4d6c7500001a03501,45,sky_med_task_2,"Select all the rooms that are optimal as a trade-off between distance and cost.||This dataset shows hotel rooms plotted as dots, with cost per night on the Y axis, and distance to the city center on the X axis. For example, select an expensive room if it has the shortest distance, or a room far from the center if it is cheap.",medium,skyline,supported,medium_supported_skyline,medium_skyline,0.8571428571428572,45.152,1,1
5c671fb4d6c7500001a03501,53,lin_med_task_1,Select all the points that are consistent with the major trend you see.,medium,linear regression,supported,medium_supported_linear regression,medium_linear regression,1,19.189,1,1
5c671fb4d6c7500001a03501,54,lin_med_task_2,Select all the points that are consistent with the major trend you see.,medium,linear regression,manual,medium_manual_linear regression,medium_linear regression,1,14.38,1,1
5c671fb4d6c7500001a03501,56,lin_hard_task_1,Select all the points that are consistent with the major trend you see.,hard,linear regression,supported,hard_supported_linear regression,hard_linear regression,0.9841269841269842,75.384,3,2
5c671fb4d6c7500001a03501,57,lin_hard_task_2,Select all the points that are consistent with the major trend you see.,hard,linear regression,manual,hard_manual_linear regression,hard_linear regression,0.9611650485436893,28.124,2,2
5c671fb4d6c7500001a03501,62,quad_med_task_1,Select all the points that are consistent with the major trend you see.,medium,quadratic regression,supported,medium_supported_quadratic regression,medium_quadratic regression,0.9613259668508287,30.285,3,2
5c671fb4d6c7500001a03501,63,quad_med_task_2,Select all the points that are consistent with the major trend you see.,medium,quadratic regression,manual,medium_manual_quadratic regression,medium_quadratic regression,0.9162303664921466,420.317,2,2
5c671fb4d6c7500001a03501,65,quad_hard_task_1,Select all the points that are consistent with the major trend you see.,hard,quadratic regression,manual,hard_manual_quadratic regression,hard_quadratic regression,0.9162011173184358,64.197,2,3
5c671fb4d6c7500001a03501,66,quad_hard_task_2,Select all the points that are consistent with the major trend you see.,hard,quadratic regression,supported,hard_supported_quadratic regression,hard_quadratic regression,0.9620253164556962,173.794,5,5
5cfbb39480fed30019301b72,1,cluster_easy_task_1,Select the points which belong to the cluster centered on the cross.,easy,cluster,manual,easy_manual_cluster,easy_cluster,1,18.504,1,1
5cfbb39480fed30019301b72,2,cluster_easy_task_2,Select the points which belong to the cluster centered on the cross.,easy,cluster,supported,easy_supported_cluster,easy_cluster,1,18.734,1,1
5cfbb39480fed30019301b72,4,cluster_med_task_1,Select the points which belong to the cluster centered on the cross.,medium,cluster,manual,medium_manual_cluster,medium_cluster,0.6491228070175439,62.632,3,3
5cfbb39480fed30019301b72,5,cluster_med_task_2,Select the points which belong to the cluster centered on the cross.,medium,cluster,supported,medium_supported_cluster,medium_cluster,1,23.307,1,1
5cfbb39480fed30019301b72,7,cluster_hard_task_1,Select the points which belong to the cluster centered on the cross.,hard,cluster,supported,hard_supported_cluster,hard_cluster,0.9661016949152542,37.209,2,2
5cfbb39480fed30019301b72,8,cluster_hard_task_2,Select the points which belong to the cluster centered on the cross.,hard,cluster,manual,hard_manual_cluster,hard_cluster,0.6086956521739131,52.947,3,2
5cfbb39480fed30019301b72,29,out_med_task_1,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",medium,outlier,supported,medium_supported_outlier_cluster,medium_outlier_cluster,1,50.28,3,3
5cfbb39480fed30019301b72,30,out_med_task_2,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",medium,outlier,manual,medium_manual_outlier_cluster,medium_outlier_cluster,1,26.133,2,2
5cfbb39480fed30019301b72,35,out_hard_task_1,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",hard,outlier,manual,hard_manual_outlier_cluster,hard_outlier_cluster,1,32.783,2,2
5cfbb39480fed30019301b72,36,out_hard_task_2,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",hard,outlier,supported,hard_supported_outlier_cluster,hard_outlier_cluster,0.9615384615384616,46.498,2,3
5cfbb39480fed30019301b72,37,out_hard_task_3,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",hard,outlier,manual,hard_manual_outlier_linear,hard_outlier_linear,0.8823529411764706,43.719,2,2
5cfbb39480fed30019301b72,38,out_hard_task_4,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",hard,outlier,supported,hard_supported_outlier_linear,hard_outlier_linear,0.9230769230769231,49.184,2,2
5cfbb39480fed30019301b72,41,sky_easy_task_1,"Select all the rooms that are optimal as a trade-off between distance and cost.||This dataset shows hotel rooms plotted as dots, with cost per night on the Y axis, and distance to the city center on the X axis. For example, select an expensive room if it has the shortest distance, or a room far from the center if it is cheap.",easy,skyline,manual,easy_manual_skyline,easy_skyline,0.5,40.042,3,2
5cfbb39480fed30019301b72,42,sky_easy_task_2,"Select all the rooms that are optimal as a trade-off between distance and cost.||This dataset shows hotel rooms plotted as dots, with cost per night on the Y axis, and distance to the city center on the X axis. For example, select an expensive room if it has the shortest distance, or a room far from the center if it is cheap.",easy,skyline,supported,easy_supported_skyline,easy_skyline,0.8888888888888888,43.827,4,4
5cfbb39480fed30019301b72,44,sky_med_task_1,"Select all the rooms that are optimal as a trade-off between distance and cost.||This dataset shows hotel rooms plotted as dots, with cost per night on the Y axis, and distance to the city center on the X axis. For example, select an expensive room if it has the shortest distance, or a room far from the center if it is cheap.",medium,skyline,supported,medium_supported_skyline,medium_skyline,0.7272727272727273,49.755,3,2
5cfbb39480fed30019301b72,45,sky_med_task_2,"Select all the rooms that are optimal as a trade-off between distance and cost.||This dataset shows hotel rooms plotted as dots, with cost per night on the Y axis, and distance to the city center on the X axis. For example, select an expensive room if it has the shortest distance, or a room far from the center if it is cheap.",medium,skyline,manual,medium_manual_skyline,medium_skyline,0.33333333333333337,54.65,3,2
5cfbb39480fed30019301b72,47,sky_hard_task_1,"Select all the rooms that are optimal as a trade-off between distance and cost.||This dataset shows hotel rooms plotted as dots, with cost per night on the Y axis, and distance to the city center on the X axis. For example, select an expensive room if it has the shortest distance, or a room far from the center if it is cheap.",hard,skyline,manual,hard_manual_skyline,hard_skyline,0.4285714285714286,34.724,4,3
5cfbb39480fed30019301b72,48,sky_hard_task_2,"Select all the rooms that are optimal as a trade-off between distance and cost.||This dataset shows hotel rooms plotted as dots, with cost per night on the Y axis, and distance to the city center on the X axis. For example, select an expensive room if it has the shortest distance, or a room far from the center if it is cheap.",hard,skyline,supported,hard_supported_skyline,hard_skyline,1,28.968,3,2
5cfbb39480fed30019301b72,50,lin_easy_task_1,Select all the points that are consistent with the major trend you see.,easy,linear regression,supported,easy_supported_linear regression,easy_linear regression,1,25.056,1,1
5cfbb39480fed30019301b72,51,lin_easy_task_2,Select all the points that are consistent with the major trend you see.,easy,linear regression,manual,easy_manual_linear regression,easy_linear regression,0.505,71.049,4,3
5cfbb39480fed30019301b72,53,lin_med_task_1,Select all the points that are consistent with the major trend you see.,medium,linear regression,manual,medium_manual_linear regression,medium_linear regression,0.5125628140703518,93.213,4,4
5cfbb39480fed30019301b72,54,lin_med_task_2,Select all the points that are consistent with the major trend you see.,medium,linear regression,supported,medium_supported_linear regression,medium_linear regression,1,35.444,2,2
5cfbb39480fed30019301b72,56,lin_hard_task_1,Select all the points that are consistent with the major trend you see.,hard,linear regression,supported,hard_supported_linear regression,hard_linear regression,0.9742268041237113,44.709,3,3
5cfbb39480fed30019301b72,57,lin_hard_task_2,Select all the points that are consistent with the major trend you see.,hard,linear regression,manual,hard_manual_linear regression,hard_linear regression,0.38834951456310685,79.929,4,3
5cfbb39480fed30019301b72,59,quad_easy_task_1,Select all the points that are consistent with the major trend you see.,easy,quadratic regression,manual,easy_manual_quadratic regression,easy_quadratic regression,0.5800000000000001,108.07,3,4
5cfbb39480fed30019301b72,60,quad_easy_task_2,Select all the points that are consistent with the major trend you see.,easy,quadratic regression,supported,easy_supported_quadratic regression,easy_quadratic regression,0.995,58.215,2,3
57bf54d5a170cc000103ea70,4,cluster_med_task_1,Select the points which belong to the cluster centered on the cross.,medium,cluster,supported,medium_supported_cluster,medium_cluster,1,72.431,2,2
57bf54d5a170cc000103ea70,5,cluster_med_task_2,Select the points which belong to the cluster centered on the cross.,medium,cluster,manual,medium_manual_cluster,medium_cluster,1,11.504,2,2
57bf54d5a170cc000103ea70,7,cluster_hard_task_1,Select the points which belong to the cluster centered on the cross.,hard,cluster,supported,hard_supported_cluster,hard_cluster,0.9661016949152542,39.506,2,2
57bf54d5a170cc000103ea70,8,cluster_hard_task_2,Select the points which belong to the cluster centered on the cross.,hard,cluster,manual,hard_manual_cluster,hard_cluster,0.9387755102040817,15.46,2,2
57bf54d5a170cc000103ea70,29,out_med_task_1,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",medium,outlier,supported,medium_supported_outlier_cluster,medium_outlier_cluster,0.6363636363636364,142.358,1,2
57bf54d5a170cc000103ea70,30,out_med_task_2,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",medium,outlier,manual,medium_manual_outlier_cluster,medium_outlier_cluster,1,15.158,2,2
57bf54d5a170cc000103ea70,31,out_med_task_3,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",medium,outlier,supported,medium_supported_outlier_linear,medium_outlier_linear,0.75,23.505,1,2
57bf54d5a170cc000103ea70,32,out_med_task_4,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",medium,outlier,manual,medium_manual_outlier_linear,medium_outlier_linear,0.5,37.075,2,2
57bf54d5a170cc000103ea70,35,out_hard_task_1,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",hard,outlier,manual,hard_manual_outlier_cluster,hard_outlier_cluster,1,44.561,1,3
57bf54d5a170cc000103ea70,36,out_hard_task_2,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",hard,outlier,supported,hard_supported_outlier_cluster,hard_outlier_cluster,0.92,29.99,2,2
57bf54d5a170cc000103ea70,37,out_hard_task_3,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",hard,outlier,manual,hard_manual_outlier_linear,hard_outlier_linear,1,15.395,2,2
57bf54d5a170cc000103ea70,38,out_hard_task_4,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",hard,outlier,supported,hard_supported_outlier_linear,hard_outlier_linear,0.6666666666666667,88.392,2,2
57bf54d5a170cc000103ea70,41,sky_easy_task_1,"Select all the rooms that are optimal as a trade-off between distance and cost.||This dataset shows hotel rooms plotted as dots, with cost per night on the Y axis, and distance to the city center on the X axis. For example, select an expensive room if it has the shortest distance, or a room far from the center if it is cheap.",easy,skyline,manual,easy_manual_skyline,easy_skyline,0.8,29.538,2,2
57bf54d5a170cc000103ea70,42,sky_easy_task_2,"Select all the rooms that are optimal as a trade-off between distance and cost.||This dataset shows hotel rooms plotted as dots, with cost per night on the Y axis, and distance to the city center on the X axis. For example, select an expensive room if it has the shortest distance, or a room far from the center if it is cheap.",easy,skyline,supported,easy_supported_skyline,easy_skyline,1,74.25,2,2
57bf54d5a170cc000103ea70,44,sky_med_task_1,"Select all the rooms that are optimal as a trade-off between distance and cost.||This dataset shows hotel rooms plotted as dots, with cost per night on the Y axis, and distance to the city center on the X axis. For example, select an expensive room if it has the shortest distance, or a room far from the center if it is cheap.",medium,skyline,manual,medium_manual_skyline,medium_skyline,1,24.149,1,2
57bf54d5a170cc000103ea70,45,sky_med_task_2,"Select all the rooms that are optimal as a trade-off between distance and cost.||This dataset shows hotel rooms plotted as dots, with cost per night on the Y axis, and distance to the city center on the X axis. For example, select an expensive room if it has the shortest distance, or a room far from the center if it is cheap.",medium,skyline,supported,medium_supported_skyline,medium_skyline,0.8571428571428572,66.117,1,1
57bf54d5a170cc000103ea70,50,lin_easy_task_1,Select all the points that are consistent with the major trend you see.,easy,linear regression,manual,easy_manual_linear regression,easy_linear regression,1,14.409,1,2
57bf54d5a170cc000103ea70,51,lin_easy_task_2,Select all the points that are consistent with the major trend you see.,easy,linear regression,supported,easy_supported_linear regression,easy_linear regression,0.995,27.222,1,1
57bf54d5a170cc000103ea70,62,quad_med_task_1,Select all the points that are consistent with the major trend you see.,medium,quadratic regression,manual,medium_manual_quadratic regression,medium_quadratic regression,0.9337016574585635,57.418,2,3
57bf54d5a170cc000103ea70,63,quad_med_task_2,Select all the points that are consistent with the major trend you see.,medium,quadratic regression,supported,medium_supported_quadratic regression,medium_quadratic regression,0.9947916666666666,51.774,2,3
57bf54d5a170cc000103ea70,65,quad_hard_task_1,Select all the points that are consistent with the major trend you see.,hard,quadratic regression,supported,hard_supported_quadratic regression,hard_quadratic regression,0.9611111111111111,34.688,2,2
57bf54d5a170cc000103ea70,66,quad_hard_task_2,Select all the points that are consistent with the major trend you see.,hard,quadratic regression,manual,hard_manual_quadratic regression,hard_quadratic regression,0.8571428571428572,57.811,3,3
5c25315c2c45d4000148afec,4,cluster_med_task_1,Select the points which belong to the cluster centered on the cross.,medium,cluster,manual,medium_manual_cluster,medium_cluster,1,30.045,4,3
5c25315c2c45d4000148afec,5,cluster_med_task_2,Select the points which belong to the cluster centered on the cross.,medium,cluster,supported,medium_supported_cluster,medium_cluster,1,28.058,2,2
5c25315c2c45d4000148afec,7,cluster_hard_task_1,Select the points which belong to the cluster centered on the cross.,hard,cluster,supported,hard_supported_cluster,hard_cluster,0.9661016949152542,22.425,2,2
5c25315c2c45d4000148afec,8,cluster_hard_task_2,Select the points which belong to the cluster centered on the cross.,hard,cluster,manual,hard_manual_cluster,hard_cluster,0.8846153846153846,30.952,3,3
5c25315c2c45d4000148afec,23,out_easy_task_1,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",easy,outlier,supported,easy_supported_outlier_cluster,easy_outlier_cluster,0.33333333333333337,26.9,3,3
5c25315c2c45d4000148afec,24,out_easy_task_2,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",easy,outlier,manual,easy_manual_outlier_cluster,easy_outlier_cluster,1,25.848,3,3
5c25315c2c45d4000148afec,25,out_easy_task_3,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",easy,outlier,supported,easy_supported_outlier_linear,easy_outlier_linear,1,45.918,1,1
5c25315c2c45d4000148afec,26,out_easy_task_4,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",easy,outlier,manual,easy_manual_outlier_linear,easy_outlier_linear,1,22.392,1,5
5c25315c2c45d4000148afec,35,out_hard_task_1,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",hard,outlier,supported,hard_supported_outlier_cluster,hard_outlier_cluster,0.5882352941176471,28.022,3,3
5c25315c2c45d4000148afec,36,out_hard_task_2,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",hard,outlier,manual,hard_manual_outlier_cluster,hard_outlier_cluster,0.88,49.099,4,4
5c25315c2c45d4000148afec,53,lin_med_task_1,Select all the points that are consistent with the major trend you see.,medium,linear regression,manual,medium_manual_linear regression,medium_linear regression,1,41.242,2,2
5c25315c2c45d4000148afec,54,lin_med_task_2,Select all the points that are consistent with the major trend you see.,medium,linear regression,supported,medium_supported_linear regression,medium_linear regression,1,27.328,1,1
5c25315c2c45d4000148afec,62,quad_med_task_1,Select all the points that are consistent with the major trend you see.,medium,quadratic regression,manual,medium_manual_quadratic regression,medium_quadratic regression,0.967741935483871,59.207,3,4
5c25315c2c45d4000148afec,63,quad_med_task_2,Select all the points that are consistent with the major trend you see.,medium,quadratic regression,supported,medium_supported_quadratic regression,medium_quadratic regression,0.9947916666666666,33.023,1,1
5dc082848531b10339bb55ac,1,cluster_easy_task_1,Select the points which belong to the cluster centered on the cross.,easy,cluster,manual,easy_manual_cluster,easy_cluster,1,7.577,1,1
5dc082848531b10339bb55ac,2,cluster_easy_task_2,Select the points which belong to the cluster centered on the cross.,easy,cluster,supported,easy_supported_cluster,easy_cluster,0,11.581,1,1
5dc082848531b10339bb55ac,4,cluster_med_task_1,Select the points which belong to the cluster centered on the cross.,medium,cluster,manual,medium_manual_cluster,medium_cluster,0,9.401,1,1
5dc082848531b10339bb55ac,5,cluster_med_task_2,Select the points which belong to the cluster centered on the cross.,medium,cluster,supported,medium_supported_cluster,medium_cluster,1,15.103,2,3
5dc082848531b10339bb55ac,7,cluster_hard_task_1,Select the points which belong to the cluster centered on the cross.,hard,cluster,supported,hard_supported_cluster,hard_cluster,0.360655737704918,15.377,1,1
5dc082848531b10339bb55ac,8,cluster_hard_task_2,Select the points which belong to the cluster centered on the cross.,hard,cluster,manual,hard_manual_cluster,hard_cluster,0,14.708,3,4
5dc082848531b10339bb55ac,23,out_easy_task_1,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",easy,outlier,manual,easy_manual_outlier_cluster,easy_outlier_cluster,0.8,19.668,2,1
5dc082848531b10339bb55ac,24,out_easy_task_2,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",easy,outlier,supported,easy_supported_outlier_cluster,easy_outlier_cluster,1,16.395,1,1
5dc082848531b10339bb55ac,37,out_hard_task_3,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",hard,outlier,supported,hard_supported_outlier_linear,hard_outlier_linear,0.7894736842105263,16.164,2,1
5dc082848531b10339bb55ac,38,out_hard_task_4,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",hard,outlier,manual,hard_manual_outlier_linear,hard_outlier_linear,0.9230769230769231,12.214,1,1
5dc082848531b10339bb55ac,41,sky_easy_task_1,"Select all the rooms that are optimal as a trade-off between distance and cost.||This dataset shows hotel rooms plotted as dots, with cost per night on the Y axis, and distance to the city center on the X axis. For example, select an expensive room if it has the shortest distance, or a room far from the center if it is cheap.",easy,skyline,manual,easy_manual_skyline,easy_skyline,0.27586206896551724,31.442,1,2
